BusinessGranularity,VehicleType,Brand,Model,CategoryDetail,Year,CurrentListings,CurrentStartingPrice,CurrentMedianPrice,CurrentHighestPrice,GalleryListings,PrivateListings,DistinctCompanies,HistoricalBenchmarkSourceLiquidity,HistoricalBenchmarkSourcePricePressure,LiquidityHistoricalDistinctListings,PricePressureHistoricalDistinctListings,HistoricalDistinctListings,Exit60EligibleListings,PricePressureEligibleListings,MedianObservedDaysToExit,ObservedExitWithin60DaysRate,PriceReductionRate,LiquidityEvidenceConfidence,PricePressureEvidenceConfidence,EvidenceQuality,TurnoverPercentile,RawSupplyScarcityPercentile,CurrentMarketOpportunityPercentile,PricePressureAttractivenessPercentile,EvidencePriorityModifier,TurnoverSignal,CurrentSupplySignal,PricePressureSignal,OpportunityIndexInternal,ConfidenceAdjustedOpportunityIndex,OpportunityPercentile,AcquisitionSignal,AcquisitionReasons,ObservedExitDefinition
MODEL_YEAR,Otomobil,Seat,Ibiza,,2004,1,2250.0,2250.0,2250.0,0,1,1,MODEL_YEAR,MODEL_YEAR,22.0,22.0,22.0,15.0,18.0,40.5,0.5333333333333333,0.3888888888888889,LOW,LOW,LOW,58.56,77.08,65.0,7.25,0.93,MODERATE,MODERATE,WEAK,44.46,41.35,43.89,MODERATE,RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Honda,Fit,,2020,35,9900.0,12600.0,16000.0,21,14,15,MODEL_YEAR,MODEL_YEAR,114.0,114.0,114.0,58.0,68.0,23.0,0.46551724137931033,0.19117647058823528,MEDIUM,MEDIUM,MEDIUM,41.56,1.66,1.66,77.75,0.97,MODERATE,WEAK,STRONG,44.44,43.11,43.77,MODERATE,RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Suzuki,Swift,,2002,4,1750.0,2600.0,3000.0,3,1,4,MODEL_YEAR,MODEL_YEAR,12.0,12.0,12.0,10.0,10.0,30.0,0.6,0.6,LOW,LOW,LOW,78.05,26.63,26.63,0.29,0.93,STRONG,WEAK,WEAK,44.44,41.33,43.77,MODERATE,STRONG_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,"Arazi, SUV, Pick-up",Mitsubishi,Pajero,,1998,4,7000.0,11750.0,35000.0,3,1,4,MODEL_ALL_YEARS,MODEL_ALL_YEARS,85.0,85.0,85.0,41.0,61.0,31.0,0.3902439024390244,0.19672131147540983,MEDIUM,MEDIUM,MEDIUM,42.71,26.79,26.79,66.23,0.97,MODERATE,WEAK,MODERATE,46.58,45.18,43.76,MODERATE,RELATIVELY_HIGH_CURRENT_SUPPLY,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,BMW,4 Serisi,,2025,3,48500.0,57500.0,63000.0,0,3,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,330.0,330.0,330.0,207.0,251.0,30.0,0.5217391304347826,0.2908366533864542,HIGH,HIGH,HIGH,56.77,33.4,33.4,31.17,1.0,MODERATE,WEAK,WEAK,44.42,44.42,43.6,MODERATE,RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,BMW,4 Serisi,,2024,3,38950.0,45000.0,47400.0,2,1,3,MODEL_ALL_YEARS,MODEL_ALL_YEARS,330.0,330.0,330.0,207.0,251.0,30.0,0.5217391304347826,0.2908366533864542,HIGH,HIGH,HIGH,56.77,33.4,33.4,31.17,1.0,MODERATE,WEAK,WEAK,44.42,44.42,43.6,MODERATE,RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Fiat,500 Ailesi,,2020,1,9000.0,9000.0,9000.0,1,0,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,24.0,24.0,24.0,12.0,12.0,45.0,0.4166666666666667,0.25,LOW,LOW,LOW,28.84,77.08,65.0,56.07,0.93,WEAK,MODERATE,MODERATE,44.24,41.14,43.39,MODERATE,WEAK_OBSERVED_TURNOVER,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Fiat,500 Ailesi,,2011,1,6000.0,6000.0,6000.0,0,1,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,24.0,24.0,24.0,12.0,12.0,45.0,0.4166666666666667,0.25,LOW,LOW,LOW,28.84,77.08,65.0,56.07,0.93,WEAK,MODERATE,MODERATE,44.24,41.14,43.39,MODERATE,WEAK_OBSERVED_TURNOVER,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Fiat,500 Ailesi,,2010,1,5200.0,5200.0,5200.0,0,1,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,24.0,24.0,24.0,12.0,12.0,45.0,0.4166666666666667,0.25,LOW,LOW,LOW,28.84,77.08,65.0,56.07,0.93,WEAK,MODERATE,MODERATE,44.24,41.14,43.39,MODERATE,WEAK_OBSERVED_TURNOVER,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,"Arazi, SUV, Pick-up",Land Rover,Freelander,,2013,1,12800.0,12800.0,12800.0,0,1,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,53.0,53.0,53.0,27.0,36.0,26.5,0.4444444444444444,0.3333333333333333,LOW,MEDIUM,LOW,58.03,78.43,65.0,14.58,0.93,MODERATE,MODERATE,WEAK,46.39,43.14,43.33,MODERATE,RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,"Arazi, SUV, Pick-up",Land Rover,Freelander,,2009,1,8000.0,8000.0,8000.0,1,0,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,53.0,53.0,53.0,27.0,36.0,26.5,0.4444444444444444,0.3333333333333333,LOW,MEDIUM,LOW,58.03,78.43,65.0,14.58,0.93,MODERATE,MODERATE,WEAK,46.39,43.14,43.33,MODERATE,RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,"Arazi, SUV, Pick-up",Land Rover,Freelander,,2007,1,8000.0,8000.0,8000.0,0,1,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,53.0,53.0,53.0,27.0,36.0,26.5,0.4444444444444444,0.3333333333333333,LOW,MEDIUM,LOW,58.03,78.43,65.0,14.58,0.93,MODERATE,MODERATE,WEAK,46.39,43.14,43.33,MODERATE,RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,"Arazi, SUV, Pick-up",Land Rover,Freelander,,2006,1,6500.0,6500.0,6500.0,0,1,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,53.0,53.0,53.0,27.0,36.0,26.5,0.4444444444444444,0.3333333333333333,LOW,MEDIUM,LOW,58.03,78.43,65.0,14.58,0.93,MODERATE,MODERATE,WEAK,46.39,43.14,43.33,MODERATE,RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,"Arazi, SUV, Pick-up",Land Rover,Freelander,,2002,1,3750.0,3750.0,3750.0,1,0,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,53.0,53.0,53.0,27.0,36.0,26.5,0.4444444444444444,0.3333333333333333,LOW,MEDIUM,LOW,58.03,78.43,65.0,14.58,0.93,MODERATE,MODERATE,WEAK,46.39,43.14,43.33,MODERATE,RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,"Arazi, SUV, Pick-up",Land Rover,Freelander,,2001,1,3250.0,3250.0,3250.0,1,0,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,53.0,53.0,53.0,27.0,36.0,26.5,0.4444444444444444,0.3333333333333333,LOW,MEDIUM,LOW,58.03,78.43,65.0,14.58,0.93,MODERATE,MODERATE,WEAK,46.39,43.14,43.33,MODERATE,RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,MINI,Cooper S,,2014,1,11950.0,11950.0,11950.0,1,0,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,40.0,40.0,40.0,23.0,30.0,32.0,0.43478260869565216,0.26666666666666666,LOW,MEDIUM,LOW,35.08,77.08,65.0,45.52,0.93,WEAK,MODERATE,MODERATE,44.2,41.11,43.02,MODERATE,WEAK_OBSERVED_TURNOVER,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,MINI,Cooper S,,2012,1,12000.0,12000.0,12000.0,1,0,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,40.0,40.0,40.0,23.0,30.0,32.0,0.43478260869565216,0.26666666666666666,LOW,MEDIUM,LOW,35.08,77.08,65.0,45.52,0.93,WEAK,MODERATE,MODERATE,44.2,41.11,43.02,MODERATE,WEAK_OBSERVED_TURNOVER,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,MINI,Cooper S,,2011,1,10000.0,10000.0,10000.0,0,1,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,40.0,40.0,40.0,23.0,30.0,32.0,0.43478260869565216,0.26666666666666666,LOW,MEDIUM,LOW,35.08,77.08,65.0,45.52,0.93,WEAK,MODERATE,MODERATE,44.2,41.11,43.02,MODERATE,WEAK_OBSERVED_TURNOVER,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,MINI,Cooper S,,2008,1,5500.0,5500.0,5500.0,0,1,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,40.0,40.0,40.0,23.0,30.0,32.0,0.43478260869565216,0.26666666666666666,LOW,MEDIUM,LOW,35.08,77.08,65.0,45.52,0.93,WEAK,MODERATE,MODERATE,44.2,41.11,43.02,MODERATE,WEAK_OBSERVED_TURNOVER,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,MINI,Cooper S,,2007,1,5600.0,5600.0,5600.0,0,1,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,40.0,40.0,40.0,23.0,30.0,32.0,0.43478260869565216,0.26666666666666666,LOW,MEDIUM,LOW,35.08,77.08,65.0,45.52,0.93,WEAK,MODERATE,MODERATE,44.2,41.11,43.02,MODERATE,WEAK_OBSERVED_TURNOVER,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,MINI,Cooper S,,2000,1,13500.0,13500.0,13500.0,0,1,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,40.0,40.0,40.0,23.0,30.0,32.0,0.43478260869565216,0.26666666666666666,LOW,MEDIUM,LOW,35.08,77.08,65.0,45.52,0.93,WEAK,MODERATE,MODERATE,44.2,41.11,43.02,MODERATE,WEAK_OBSERVED_TURNOVER,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,"Arazi, SUV, Pick-up",Mazda,CX-8,,2023,5,25000.0,27990.0,29990.0,5,0,5,MODEL_ALL_YEARS,MODEL_YEAR,64.0,10.0,64.0,41.0,10.0,46.0,0.34146341463414637,0.1,MEDIUM,LOW,LOW,30.66,20.9,20.9,88.72,0.93,WEAK,WEAK,STRONG,46.13,42.9,42.89,MODERATE,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Volkswagen,Polo,,2018,3,9499.0,12000.0,12500.0,0,3,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,350.0,350.0,350.0,222.0,273.0,22.0,0.5495495495495496,0.34798534798534797,HIGH,HIGH,HIGH,66.71,33.4,33.4,13.85,1.0,MODERATE,WEAK,WEAK,44.19,44.19,42.73,MODERATE,RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,"Arazi, SUV, Pick-up",Kia,Sorento,,2007,2,7000.0,8250.0,9500.0,2,0,2,MODEL_ALL_YEARS,MODEL_ALL_YEARS,21.0,21.0,21.0,11.0,13.0,39.5,0.45454545454545453,0.3076923076923077,LOW,LOW,LOW,60.44,48.62,48.62,20.54,0.93,MODERATE,MODERATE,WEAK,46.11,42.88,42.71,MODERATE,RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,"Arazi, SUV, Pick-up",Kia,Sorento,,2005,2,4500.0,5000.0,5500.0,1,1,2,MODEL_ALL_YEARS,MODEL_ALL_YEARS,21.0,21.0,21.0,11.0,13.0,39.5,0.45454545454545453,0.3076923076923077,LOW,LOW,LOW,60.44,48.62,48.62,20.54,0.93,MODERATE,MODERATE,WEAK,46.11,42.88,42.71,MODERATE,RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Toyota,Sienta,,2020,11,12500.0,13500.0,16500.0,11,0,5,MODEL_YEAR,MODEL_YEAR,32.0,32.0,32.0,13.0,15.0,38.5,0.46153846153846156,0.2,LOW,LOW,LOW,39.61,9.67,9.67,74.74,0.93,WEAK,WEAK,MODERATE,44.16,41.07,42.64,MODERATE,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Mazda,Axela,,2005,5,3649.0,3900.0,4750.0,2,3,3,MODEL_YEAR,MODEL_YEAR,29.0,29.0,29.0,20.0,20.0,33.0,0.6,0.5,LOW,LOW,LOW,78.05,22.61,22.61,1.67,0.93,STRONG,WEAK,WEAK,44.05,40.97,42.56,MODERATE,STRONG_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,"Arazi, SUV, Pick-up",Nissan,Navara,,2018,10,16500.0,19450.0,27500.0,9,1,9,MODEL_ALL_YEARS,MODEL_YEAR,171.0,18.0,171.0,80.0,11.0,45.0,0.4,0.18181818181818182,MEDIUM,LOW,LOW,47.16,8.76,8.76,68.6,0.93,MODERATE,WEAK,MODERATE,45.91,42.7,42.52,MODERATE,RELATIVELY_HIGH_CURRENT_SUPPLY,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Mazda,Axela,,2018,8,12000.0,13875.0,16000.0,3,5,3,MODEL_ALL_YEARS,MODEL_YEAR,331.0,22.0,331.0,187.0,14.0,24.0,0.6096256684491979,0.5714285714285714,HIGH,LOW,LOW,82.04,14.05,14.05,0.65,0.93,STRONG,WEAK,WEAK,44.03,40.95,42.48,MODERATE,STRONG_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,"Arazi, SUV, Pick-up",Mazda,MX-30,,2021,7,18250.0,21500.0,21900.0,6,1,5,MODEL_YEAR,MODEL_YEAR,19.0,19.0,19.0,18.0,19.0,47.5,0.3333333333333333,0.05263157894736842,LOW,LOW,LOW,27.63,14.4,14.4,97.28,0.93,WEAK,WEAK,STRONG,45.88,42.67,42.4,MODERATE,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Audi,A1,,2022,3,19300.0,21750.0,22000.0,3,0,3,MODEL_ALL_YEARS,MODEL_ALL_YEARS,72.0,72.0,72.0,41.0,48.0,23.0,0.4634146341463415,0.25,MEDIUM,MEDIUM,MEDIUM,40.57,33.4,33.4,56.07,0.97,MODERATE,WEAK,MODERATE,43.79,42.48,42.39,MODERATE,RELATIVELY_HIGH_CURRENT_SUPPLY,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,"Arazi, SUV, Pick-up",Toyota,Yaris Cross,,2024,10,21900.0,23250.0,27000.0,9,1,9,MODEL_YEAR,MODEL_YEAR,25.0,25.0,25.0,11.0,18.0,94.0,0.36363636363636365,0.1111111111111111,LOW,LOW,LOW,35.29,8.76,8.76,88.19,0.93,WEAK,WEAK,STRONG,45.85,42.64,42.27,MODERATE,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Audi,S Serisi,,2020,1,42000.0,42000.0,42000.0,0,1,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,21.0,21.0,21.0,10.0,12.0,60.0,0.5,0.3333333333333333,LOW,LOW,LOW,51.25,77.08,65.0,16.75,0.93,MODERATE,MODERATE,WEAK,43.65,40.59,42.19,MODERATE,RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Audi,S Serisi,,2018,1,33500.0,33500.0,33500.0,0,1,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,21.0,21.0,21.0,10.0,12.0,60.0,0.5,0.3333333333333333,LOW,LOW,LOW,51.25,77.08,65.0,16.75,0.93,MODERATE,MODERATE,WEAK,43.65,40.59,42.19,MODERATE,RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Volkswagen,Jetta,,2009,1,5750.0,5750.0,5750.0,0,1,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,18.0,18.0,18.0,10.0,12.0,38.0,0.5,0.3333333333333333,LOW,LOW,LOW,51.25,77.08,65.0,16.75,0.93,MODERATE,MODERATE,WEAK,43.65,40.59,42.19,MODERATE,RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Volkswagen,Jetta,,2007,1,5250.0,5250.0,5250.0,1,0,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,18.0,18.0,18.0,10.0,12.0,38.0,0.5,0.3333333333333333,LOW,LOW,LOW,51.25,77.08,65.0,16.75,0.93,MODERATE,MODERATE,WEAK,43.65,40.59,42.19,MODERATE,RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,"Arazi, SUV, Pick-up",Isuzu,D-Max,,2019,5,19000.0,21900.0,27000.0,4,1,4,MODEL_ALL_YEARS,MODEL_ALL_YEARS,94.0,94.0,94.0,35.0,45.0,27.5,0.34285714285714286,0.13333333333333333,MEDIUM,MEDIUM,MEDIUM,31.64,20.9,20.9,85.77,0.97,WEAK,WEAK,STRONG,45.73,44.36,42.03,MODERATE,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,"Arazi, SUV, Pick-up",Isuzu,D-Max,,2017,5,15500.0,21500.0,24000.0,4,1,5,MODEL_ALL_YEARS,MODEL_ALL_YEARS,94.0,94.0,94.0,35.0,45.0,27.5,0.34285714285714286,0.13333333333333333,MEDIUM,MEDIUM,MEDIUM,31.64,20.9,20.9,85.77,0.97,WEAK,WEAK,STRONG,45.73,44.36,42.03,MODERATE,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,"Arazi, SUV, Pick-up",Isuzu,D-Max,,2014,5,13900.0,16900.0,18900.0,4,1,4,MODEL_ALL_YEARS,MODEL_ALL_YEARS,94.0,94.0,94.0,35.0,45.0,27.5,0.34285714285714286,0.13333333333333333,MEDIUM,MEDIUM,MEDIUM,31.64,20.9,20.9,85.77,0.97,WEAK,WEAK,STRONG,45.73,44.36,42.03,MODERATE,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Nissan,Serena,,2015,1,12200.0,12200.0,12200.0,0,1,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,78.0,78.0,78.0,43.0,49.0,49.0,0.2558139534883721,0.12244897959183673,MEDIUM,MEDIUM,MEDIUM,6.19,77.08,65.0,91.69,0.97,WEAK,MODERATE,STRONG,43.6,42.29,41.94,MODERATE,WEAK_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Nissan,Serena,,2003,1,8500.0,8500.0,8500.0,0,1,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,78.0,78.0,78.0,43.0,49.0,49.0,0.2558139534883721,0.12244897959183673,MEDIUM,MEDIUM,MEDIUM,6.19,77.08,65.0,91.69,0.97,WEAK,MODERATE,STRONG,43.6,42.29,41.94,MODERATE,WEAK_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Audi,A3,,2019,8,14000.0,17000.0,21000.0,2,6,3,MODEL_YEAR,MODEL_YEAR,42.0,42.0,42.0,24.0,26.0,37.5,0.5833333333333334,0.38461538461538464,LOW,LOW,LOW,76.77,14.05,14.05,7.82,0.93,STRONG,WEAK,WEAK,43.54,40.49,41.81,MODERATE,STRONG_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,"Arazi, SUV, Pick-up",Mitsubishi,Pajero,,1997,5,7500.0,15000.0,30000.0,3,2,3,MODEL_ALL_YEARS,MODEL_ALL_YEARS,85.0,85.0,85.0,41.0,61.0,31.0,0.3902439024390244,0.19672131147540983,MEDIUM,MEDIUM,MEDIUM,42.71,20.9,20.9,66.23,0.97,MODERATE,WEAK,MODERATE,45.4,44.04,41.78,MODERATE,RELATIVELY_HIGH_CURRENT_SUPPLY,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Mercedes-Benz,S Serisi,,2021,6,52000.0,67450.0,90000.0,5,1,6,MODEL_ALL_YEARS,MODEL_ALL_YEARS,128.0,128.0,128.0,81.0,93.0,25.5,0.43209876543209874,0.1935483870967742,MEDIUM,MEDIUM,MEDIUM,33.17,19.19,19.19,76.94,0.97,WEAK,WEAK,STRONG,43.5,42.2,41.73,MODERATE,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,"Arazi, SUV, Pick-up",Toyota,Harrier,,2023,4,33900.0,35000.0,39000.0,4,0,3,MODEL_ALL_YEARS,MODEL_ALL_YEARS,23.0,23.0,23.0,13.0,16.0,20.0,0.3076923076923077,0.0625,LOW,LOW,LOW,22.0,26.79,26.79,96.75,0.93,WEAK,WEAK,STRONG,45.38,42.2,41.66,MODERATE,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,BMW,5 Serisi,,2024,4,52500.0,53750.0,55000.0,4,0,4,MODEL_ALL_YEARS,MODEL_ALL_YEARS,601.0,601.0,601.0,354.0,428.0,29.0,0.53954802259887,0.3060747663551402,HIGH,HIGH,HIGH,60.72,26.63,26.63,25.96,1.0,MODERATE,WEAK,WEAK,43.47,43.47,41.65,MODERATE,RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Audi,A4,,2021,4,23000.0,25750.0,29900.0,1,3,2,MODEL_ALL_YEARS,MODEL_YEAR,110.0,14.0,110.0,67.0,10.0,29.0,0.5671641791044776,0.4,MEDIUM,LOW,LOW,72.78,26.63,26.63,5.83,0.93,MODERATE,WEAK,WEAK,43.46,40.42,41.56,MODERATE,RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,Otomobil,Volkswagen,Golf,,1999,1,4750.0,4750.0,4750.0,1,0,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,651.0,651.0,651.0,388.0,463.0,27.0,0.4948453608247423,0.326133909287257,HIGH,HIGH,HIGH,49.21,77.08,65.0,19.44,1.0,MODERATE,MODERATE,WEAK,43.44,43.44,41.48,MODERATE,RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,"Arazi, SUV, Pick-up",Toyota,Prado,,2025,3,79999.0,83000.0,85000.0,3,0,3,MODEL_ALL_YEARS,MODEL_ALL_YEARS,41.0,41.0,41.0,20.0,24.0,53.5,0.3,0.08333333333333333,LOW,LOW,LOW,20.89,35.35,35.35,92.8,0.93,WEAK,WEAK,STRONG,45.36,42.18,41.47,MODERATE,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
MODEL_YEAR,"Arazi, SUV, Pick-up",Toyota,Prado,,2021,3,45000.0,47000.0,52000.0,3,0,3,MODEL_ALL_YEARS,MODEL_ALL_YEARS,41.0,41.0,41.0,20.0,24.0,53.5,0.3,0.08333333333333333,LOW,LOW,LOW,20.89,35.35,35.35,92.8,0.93,WEAK,WEAK,STRONG,45.36,42.18,41.47,MODERATE,WEAK_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
